document_id;word_id;word;sentence;Sin�nimos
4;287;permanecen;Hasta hace poco, todos los establecimientos cerraban en las fiestas navideñas, pero cada vez más lugares permanecen abiertos;están, están
4;290;aumentan;Las agencias de viaje saben que cada año aumentan las contrataciones justo en estas fechas;crecen
4;291;placer;Un crucero es una fuente de enorme placer, de conocimiento, una buena ocasión para relacionarse y no sentirse solo en ningún momento;diversión, entretenimiento
4;292;impagable;Ayudar a los demás no es solo bueno para quien recibe, sino más para quien da, porque permite el bien impagable de sentirse satisfecho consigo mismo;maravilloso, extraordinario
4;293;satisfecho;Ayudar a los demás no es solo bueno para quien recibe, sino más para quien da, porque permite el bien impagable de sentirse satisfecho consigo mismo;orgulloso, contento
4;295;Iniciar;Iniciar una actividad;empezar
4;296;migrar;A veces la gente está sola porque sus seres queridos han tenido que migrar en busca de una vida mejor;irse
4;297;ventajas;Aprovechar las ventajas de la tecnología;utilidad, capacidad
4;298;resulta;Gracias a las nuevas tecnologías resulta más fácil mantener el contacto con las personas que a uno le importan;es
4;299;contacto;Gracias a las nuevas tecnologías resulta más fácil mantener el contacto con las personas que a uno le importan;comunicación, trato, relación
4;300;manejarlas;Por eso es importante saber manejarlas;utilizarlas
4;301;brindan;nos brindan la oportunidad de ver a la familia y mantener conversaciones gratuitas, enviar y recibir vídeos y fotos;dan
4;302;oportunidad;nos brindan la oportunidad de ver a la familia y mantener conversaciones gratuitas, enviar y recibir vídeos y fotos;ocasión
4;303;conversaciones;nos brindan la oportunidad de ver a la familia y mantener conversaciones gratuitas, enviar y recibir vídeos y fotos;charlas
4;304;proporciona;Compensa esforzarse y aprender a utilizar todas estas ventajas que la tecnología proporciona para estar en compañía, aunque sea virtualmente.;ofrece, da
4;305;gratuitas;nos brindan la oportunidad de ver a la familia y mantener conversaciones gratuitas, enviar y recibir vídeos y fotos;gratis
4;306;Prevenir;Prevenir para el futuro;preparar, prever, anticiparse
4;307;detesta;Hay quien detesta estos días por el recuerdo de las personas que faltan y porque ponen de manifiesto su soledad;odia
4;308;ponen de manifiesto;Hay quien detesta estos días por el recuerdo de las personas que faltan y porque ponen de manifiesto su soledad;muestran
4;309;remedio;En lugar de comportarse como el Grinch, ese personaje verde dispuesto a arruinar la felicidad navideña a los demás, es preferible poner remedio, sino para este año, al menos para el próximo;solución, reparo
4;310;próximo;En lugar de comportarse como el Grinch, ese personaje verde dispuesto a arruinar la felicidad navideña a los demás, es preferible poner remedio, sino para este año, al menos para el próximo;siguiente
4;311;condición;condición;tipo
4;312;dramatizar;Así que no hay que dramatizar, se puede aceptar la situación con resignación y buen talante o hacer algo por cambiarla: la soledad no es un estado inamovible;exagerar
4;313;resignación;Así que no hay que dramatizar, se puede aceptar la situación con resignación y buen talante o hacer algo por cambiarla: la soledad no es un estado inamovible;paciencia
4;314;talante;Así que no hay que dramatizar, se puede aceptar la situación con resignación y buen talante o hacer algo por cambiarla: la soledad no es un estado inamovible;humor, ánimo, actitud
4;315;inamovible;Así que no hay que dramatizar, se puede aceptar la situación con resignación y buen talante o hacer algo por cambiarla: la soledad no es un estado inamovible;fijo, fijo
5;200;análisis;A ello se suma “la información que permite realizar el análisis de los datos en el marco de los recursos disponibles, lo que es esencial para los análisis de eficiencia y sostenibilidad”;estudio
5;215;inaugurado;Carcedo, que hoy ha inaugurado la Jornada Sistemas de Información del Sistema Nacional de Salud, ha explicado que se trata de una encuesta promovida por la Organización para la Cooperación y el Desarrollo Económicos (OCDE), cuenta con la participación de 15 países y servirá para “avanzar en la integración de la perspectiva del paciente como centro y con ello mejorar la calidad del Sistema Nacional de Salud”;iniciado, abierto
5;233;paliar;"Carcedo ha subrayado que los datos no han sido siempre accesibles ni comparables entre CCAA
 pero ha explicado que el Sistema de Información ha venido a paliar esta situación: “Se ha construido sobre una estrategia aprobada por el Consejo Interterritorial, con un enfoque integral de la salud y con la participación y consenso de todos los agentes del SNS”.";rebajar, disminuir, suavizar
5;234;impacto;Ese enfoque integral se traduce en la realización de mediciones normalizadas sobre la población y sus eventos sociodemográficos, sus conductas con impacto en la salud, la morbi-mortalidad existente, la oferta y la demanda de servicios, la accesibilidad y la calidad de los mismos, el gasto y los resultados de salud, entre otros;efecto
5;260;perspectiva;Carcedo, que hoy ha inaugurado la Jornada Sistemas de Información del Sistema Nacional de Salud, ha explicado que se trata de una encuesta promovida por la Organización para la Cooperación y el Desarrollo Económicos (OCDE), cuenta con la participación de 15 países y servirá para “avanzar en la integración de la perspectiva del paciente como centro y con ello mejorar la calidad del Sistema Nacional de Salud”;visión, punto de vista
5;304;proporciona;En la actualidad, el Ministerio ofrece un repertorio estadístico sanitario, de uso público, que proporciona millones de datos;da, facilita
5;317;encuesta;España participará en la primera encuesta internacional que medirá los resultados declarados por pacientes con enfermedades crónicas atendidos en Atención Primaria;investigación, sondeo, estadística, investigación, sondeo, estadística
5;317;encuesta;encuesta;sondeo, investigación
5;320;internacional;España participará en la primera encuesta internacional que medirá los resultados declarados por pacientes con enfermedades crónicas atendidos en Atención Primaria;mundial, global, universal
5;321;declarados;España participará en la primera encuesta internacional que medirá los resultados declarados por pacientes con enfermedades crónicas atendidos en Atención Primaria;explicados, manifestados
5;322;anunciado;La ministra de Sanidad, Consumo y Bienestar Social en funciones, María Luisa Carcedo, ha anunciado que España participará en la primera encuesta internacional que pretende medir los resultados declarados por pacientes con enfermedades crónicas seguidos desde Atención Primaria;dicho
5;323;pretende;La ministra de Sanidad, Consumo y Bienestar Social en funciones, María Luisa Carcedo, ha anunciado que España participará en la primera encuesta internacional que pretende medir los resultados declarados por pacientes con enfermedades crónicas seguidos desde Atención Primaria;quiere, propone
5;325;promovida;Carcedo, que hoy ha inaugurado la Jornada Sistemas de Información del Sistema Nacional de Salud, ha explicado que se trata de una encuesta promovida por la Organización para la Cooperación y el Desarrollo Económicos (OCDE), cuenta con la participación de 15 países y servirá para “avanzar en la integración de la perspectiva del paciente como centro y con ello mejorar la calidad del Sistema Nacional de Salud”;impulsada
5;326;integración;Carcedo, que hoy ha inaugurado la Jornada Sistemas de Información del Sistema Nacional de Salud, ha explicado que se trata de una encuesta promovida por la Organización para la Cooperación y el Desarrollo Económicos (OCDE), cuenta con la participación de 15 países y servirá para “avanzar en la integración de la perspectiva del paciente como centro y con ello mejorar la calidad del Sistema Nacional de Salud”;incorporación
5;328;prevista;En 2020 está prevista la realización de la encuesta piloto y, si responde a las exigencias metodológicas, se espera tener en 2021 los primeros resultados sobre la percepción que tienen los pacientes.;planeada
